Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
spinne1,4,1,65,0,,,,,7.759979699971154,,,,,,,,,,6.134138299967162,6.190697899961378,"[0, -300]",[],[],[],[],[],[],[],[],6.191201300011016,6.205668099981267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht2,4,2,66,9,,,,,7.759979699971154,,,,,,,,,,6.2059674999909475,6.263593600015156,"[0, 300]",[],[],[],[],[],[],[],[],6.264135900011752,6.278477999963798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht3,4,3,67,10,,,,,7.759979699971154,,,,,,,,,,6.278735100000631,6.333178900007624,"[-300, 0]",[],[],[],[],[],[],[],[],6.333683500008192,6.347144400002435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange1,4,4,68,2,,,,,7.759979699971154,,,,,,,,,,6.3474188999971375,6.406181900005322,"[-300, -300]",[],[],[],[],[],[],[],[],6.4067009999998845,6.420649399980903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange2,4,5,69,3,,,,,7.759979699971154,,,,,,,,,,6.421685500012245,6.480125400004908,"[-300, 0]",[],[],[],[],[],[],[],[],6.48063910001656,6.4952260999707505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe1,4,6,70,6,,,,,7.759979699971154,,,,,,,,,,6.4954724999843165,6.552204500010703,"[300, -300]",[],[],[],[],[],[],[],[],6.552736499987077,6.567239299998619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person2,4,7,71,5,,,,,7.759979699971154,,,,,,,,,,6.567485900013708,6.622134500008542,"[0, 300]",[],[],[],[],[],[],[],[],6.622637399996165,6.637044799979776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe2,4,8,72,7,,,,,7.759979699971154,,,,,,,,,,6.637292100000195,6.690788800013252,"[0, 300]",[],[],[],[],[],[],[],[],6.691287099965848,6.705479900003411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht1,4,9,73,8,,,,,7.759979699971154,,,,,,,,,,6.705735599971376,6.759385099983774,"[0, 300]",[],[],[],[],[],[],[],[],6.760061800014228,6.774917599977925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne2,4,10,74,1,,,,,7.759979699971154,,,,,,,,,,6.775161699973978,7.085431499988772,"[300, 300]",[],[],[],[],[],[],[],[],7.086015400011092,7.100474699982442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
zug1,4,11,75,15,,,,,7.759979699971154,,,,,,,,,,7.100743999995757,7.162735899968538,"[-300, -300]",[],[],[],[],[],[],[],[],7.163239300018176,7.1787813999690115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schiff1,4,12,76,14,,,,,7.759979699971154,,,,,,,,,,7.179030100000091,7.235764699988067,"[-300, 0]",[],[],[],[],[],[],[],[],7.236320199968759,7.252242999966256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht4,4,13,77,11,,,,,7.759979699971154,,,,,,,,,,7.25249199999962,7.323004300007597,"[300, 300]",[],[],[],[],[],[],[],[],7.323537499993108,7.343066599976737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
flugzeug1,4,14,78,13,,,,,7.759979699971154,,,,,,,,,,7.343357299978379,7.456806799978949,"[-300, 300]",[],[],[],[],[],[],[],[],7.457318299973849,7.470043400011491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
auto1,4,15,79,12,,,,,7.759979699971154,,,,,,,,,,7.470312599965837,7.507620399992447,"[-300, 300]",[],[],[],[],[],[],[],[],7.508114399970509,7.519033999997191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,0,0,0,0,7.759979699971154,,,,,,,,,,,,,,,,,,,,,,,7.544847499986645,7.544934200006537,7.5449447999708354,7.5449760999763384,7.545596099982504,7.566541699983645,None,None,schlange2,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,1,0,1,0,7.759979699971154,,,,,,,,,,,,,,,,,,,,,,,,,,,7.566989799961448,7.587057599972468,None,None,gesicht2,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,2,0,2,0,7.759979699971154,,,,,,,,,,,,,,,,,,,,,,,,,,,7.587385099963285,7.607122499961406,None,None,auto1,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,3,0,3,0,7.759979699971154,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607459399965592,7.629100499965716,None,None,gruppe1,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,4,0,4,0,7.759979699971154,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6294270000071265,7.649425000010524,None,None,person2,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.662174700002652,7.671018399996683,,None,7.67104049999034,7.687597599986475,None,None,7.6876192999770865,7.687664299970493,7.6876723999739625,7.722486299986485,None,None,None,None,7.722511500003748,7.740853399969637,None,None,7.740875499963295,,,,,,,,
